nama,lat,lon,elevasi_m
Pasir Sereh,-7.121667,108.654444,
Pasir Sereh,-6.647500,106.082500,
Pasir Sereuh,-6.578333,107.342500,
Pasir Serewen,-6.993889,107.891944,
Pasir Serut,-6.599167,107.645833,
Pasir Seupan,-7.415833,107.262500,
Pasir Seupang,-6.658056,107.981944,
Pasir Seureuh,-6.978889,108.228056,
Pasir Seureuh,-6.617222,107.804167,
Pasir Seureuh,-6.616944,107.569722,
Pasir Seuseupan,-6.870278,107.409167,889
Pasir Seuseupan,-6.671667,107.510833,649
Pasir Seuseupan,-6.943889,106.698056,356
Pasir Seuseupan,-6.544444,107.167778,185
Pasir Seuti,-7.053889,107.464722,
Pasir Shiheulang,-6.465561,106.576669,
Pasir Sibelang,-6.805556,106.273889,
Pasir Sigeung,-6.782778,106.045556,
Pasir Sikemang,-6.131667,106.101389,
Pasir Sikluk,-7.507778,107.876667,
Pasir Sinagar,-6.769167,106.717500,
Pasir Sinapeul,-6.714722,107.868333,
Pasir Sindang,-7.713056,108.102222,
Pasir Sindangleungis,-6.632222,107.372500,
Pasir Singa,-7.368056,107.159167,
Pasir Singacandra,-6.789167,107.403333,
Pasir Singapung,-6.100278,105.924444,
Pasir Singhai,-7.232222,107.550278,
Pasir Sinteuy,-6.795278,106.230278,
Pasir Sintok,-6.784444,106.235278,
Pasir Sipedang,-6.835000,108.356667,
Pasir Sipedeng,-6.462778,106.299722,
Pasir Sirah,-7.409722,108.176944,
Pasir Sirahadi,-6.794444,107.938056,
Pasir Sirap,-7.426667,107.662778,
Pasir Sireum,-6.473611,106.538611,
Pasir Sireum,-6.969722,106.682222,
Pasir Sireum,-7.092222,107.140556,
Pasir Sireum,-7.348056,106.961389,
Pasir Sireum,-6.525833,106.283333,
Pasir Sireum,-7.385833,108.577500,
Pasir Sireum,-7.438056,108.467222,
Pasir Sireum,-7.317222,107.028889,
Pasir Sirih,-6.756944,108.080833,
Pasir Situ,-6.524722,106.347778,
Pasir Situhiang,-6.865556,106.635833,
Pasir Sodok,-6.973056,107.864722,
Pasir Sodongbedil,-7.422778,107.553056,
Pasir Sodor,-6.899167,107.254167,
Pasir Soga,-6.695833,108.008611,
Pasir Soge,-6.620833,106.413889,
Pasir Solasih,-6.581944,107.337778,
Pasir Sondari,-7.280833,106.770278,
Pasir Songak,-6.588611,106.187500,
Pasir Sontrol,-6.780833,106.181667,
Pasir Sopak,-6.850556,107.421111,856
Pasir Soreang,-7.114444,107.843333,
Pasir Subayan,-7.149167,108.320278,
Pasir Subleg,-6.979722,107.201944,
Pasir Sudimampir,-6.847222,107.470833,
Pasir Sukalimas,-6.274167,106.111944,
Pasir Sukamanah,-6.902778,107.901944,
Pasir Sukarama,-6.917778,107.218889,
Pasir Sukarasa,-7.356111,107.953611,
Pasir Sukarela,-6.912222,106.219722,
Pasir Sukatinggal,-7.232500,108.362500,
Pasir Sumanget,-6.958889,107.488333,
Pasir Sumba,-7.351667,106.850556,
Pasir Sumbul,-6.947222,107.818056,
Pasir Sumbul,-6.896944,107.313889,
Pasir Sumbul,-7.424600,106.953600,
Pasir Sumurbandung,-7.479444,108.587222,117
Pasir Surak,-6.881667,107.182500,
Pasir Suren,-6.992500,106.628889,
Pasir Suren,-6.814444,106.234167,
Pasir Suri,-7.128333,107.926389,
Pasir Susun,-7.406667,107.986389,
Pasir Susuru,-6.796389,107.361944,
Pasir Susuru,-6.822778,107.978889,
Pasir Susuruk,-7.059167,108.713333,
Pasir Talaga,-6.404722,106.549444,
Pasir Talaga,-6.854167,106.445556,
Pasir Talas,-6.582778,107.511389,
Pasir Tamaga,-7.487222,108.111667,
Pasir Taman,-6.944167,107.205833,
Pasir Tamang,-7.553611,108.288056,
Pasir Tamengrimpak,-7.272778,108.770556,
Pasir Tamiang,-6.962222,107.236944,
Pasir Tamiang,-7.481667,107.577778,
Pasir Tamiang,-7.489444,107.492500,
Pasir Tamiang,-7.455000,107.285556,
Pasir Tamiang,-7.098333,107.202778,
Pasir Tamiang,-6.580556,106.296389,
Pasir Tamiang,-7.132778,107.072222,
Pasir Tamiang,-6.759167,106.174722,
Pasir Tamiangkuning,-6.607222,107.313889,
Pasir Tamiangkuning,-7.663611,108.706389,
Pasir Tamiangkuning,-7.036111,108.664722,
Pasir Tamiangsapu,-6.737222,108.040833,
Pasir Taneuhhideung,-7.156389,107.438056,
Pasir Tanggolasi,-7.220556,108.758333,
Pasir Tangkil,-6.475833,106.917778,
Pasir Tangkil,-6.589722,107.638056,
Pasir Tangkil,-7.428056,107.396389,
Pasir Tangkil,-7.365556,106.989167,
Pasir Tangkil,-6.873333,106.197222,
Pasir Tangkil,-7.414167,108.319167,
Pasir Tangkil,-6.801389,106.100556,
Pasir Tangtu,-6.659722,107.218056,
Pasir Tanjakanbima,-7.156667,107.436667,
Pasir Tanjakankeusik,-6.663889,107.211389,
Pasir Tanjakankeusik,-7.144444,106.591111,
Pasir Tanjakankudapateh,-6.788611,108.064722,
Pasir Tanjaknangsir,-6.860278,107.890556,
Pasir Tanjung,-6.890833,107.293889,
Pasir Tanjung,-7.170833,106.827222,
Pasir Tarangbuut,-6.621389,106.157500,
Pasir Tarasi,-7.407222,108.496389,
Pasir Tarasi,-6.923333,107.343333,
Pasir Tarikolot,-6.789722,107.549444,
Pasir Tarikolot,-7.415278,108.110278,
Pasir Tarikolot,-6.750000,106.109722,
Pasir Taringgul,-6.622778,107.530833,
Pasir Tarisi,-7.443611,107.576667,
Pasir Tarisi,-7.558611,107.637778,
Pasir Tarisi,-7.367500,106.805556,
Pasir Tarungtung,-6.907778,107.306667,
Pasir Tawang,-7.206111,108.632500,
Pasir Tayem,-7.647500,108.670000,
Pasir Tega,-6.890000,108.270833,
Pasir Tegal,-6.398600,106.310600,
Pasir Tegalastana,-6.569167,107.570278,
Pasir Tegalbuah,-6.550000,107.383333,
Pasir Tegaljati,-6.871389,108.258056,
Pasir Tegaljulang,-6.695833,108.068889,
Pasir Tegalkidul,-6.566111,107.544444,
Pasir Tegallega,-6.606944,107.433889,
Pasir Tegallega,-7.042778,107.219722,
Pasir Tegalluhur,-6.465000,107.159200,
Pasir Tegalpanjang,-6.682500,107.338611,
Pasir Tege,-6.791667,108.155833,
Pasir Tekukur,-6.882500,107.355000,
Pasir Tempurung,-6.140000,106.095556,
Pasir Temu,-7.058333,107.283611,
Pasir Tenda,-6.736389,107.539444,
Pasir Tengah,-6.416944,106.437500,
Pasir Tengah,-6.781944,107.369444,
Pasir Tengah,-6.706389,107.160833,
Pasir Tengah,-6.668056,106.101667,
Pasir Tenggek,-6.878889,107.271389,
Pasir Tenjo,-6.805000,107.321111,
Pasir Tenjo,-6.840000,106.183056,
Pasir Tenjolaut,-7.595556,107.987778,
Pasir Tenjolaut,-6.550000,107.600000,
Pasir Tenjolaut,-6.670833,107.298611,
Pasir Tenjolaut,-7.680278,108.075000,
Pasir Tenjolaya,-7.484167,107.622222,
Pasir Tepus,-7.018333,107.041111,
Pasir Terbang,-6.803333,106.311944,
Pasir Teureup,-6.794167,106.341111,
Pasir Teuweul,-6.620830,107.665000,
Pasir Tibar,-6.899722,106.442778,
Pasir Tiga,-6.936389,107.204444,
Pasir Tihuk,-7.406667,107.145000,
Pasir Tikukur,-7.129444,107.295833,
Pasir Tilil,-6.812222,107.996111,
Pasir Tilil,-6.935278,108.200833,
Pasir Tilu,-7.271944,106.701389,
Pasir Tingar,-6.561389,106.299167,
Pasir Tipar,-6.669444,107.216667,
Pasir Tisuk,-7.375000,107.317778,
Pasir Tisuk,-6.620000,106.263056,
Pasir Titiran,-7.157222,106.586667,
Pasir Titisara,-6.851111,108.465833,
Pasir Tiwu,-7.443611,107.440833,
Pasir Tomo,-6.493100,106.443900,
Pasir Tongo,-7.420833,108.503611,
Pasir Tongtrong,-6.773889,106.343333,
Pasir Tonjong,-6.795556,107.439444,
Pasir Tonjong,-6.546389,107.185556,
Pasir Tonjong,-7.163611,106.830278,
Pasir Tonjong Wetan,-7.163889,106.845278,
Pasir Topi,-6.857778,108.307222,
Pasir Torek,-7.406389,106.672778,
Pasir Torengtong,-6.761111,107.947222,
Pasir Torolok,-6.759167,106.110833,
Pasir Towulan,-7.452778,108.096111,
Pasir Tranggulasi,-7.142222,108.773333,
Pasir Tuan,-6.951944,107.108889,
Pasir Tuanalam,-7.399167,108.017778,
Pasir Tugel,-7.517778,108.127500,
Pasir Tugu,-7.072778,107.341111,
Pasir Tugu,-6.953889,107.314167,
Pasir Tugu,-6.949167,106.662222,
Pasir Tugu,-7.014722,107.324722,
Pasir Tugu,-7.222222,106.702222,
Pasir Tugu,-7.065278,108.241389,
Pasir Tugu,-7.073611,108.423611,
Pasir Tugu,-6.842500,106.278611,
Pasir Tugu,-7.298889,107.518333,
Pasir Tugumaung,-7.081389,108.651389,
Pasir Tukul,-6.853333,107.303611,
Pasir Tulang,-6.899167,108.046944,
Pasir Tulang,-7.655278,108.061111,
Pasir Tulangtiwur,-7.026111,107.673056,
Pasir Tumpeng,-6.888611,108.001389,
Pasir Tumpeng,-7.555833,108.170278,
Pasir Tumpeng,-7.379167,108.550556,
Pasir Tunangan,-6.998611,107.206389,
Pasir Tundun,-7.428611,108.051944,
Pasir Tunggak,-6.886111,107.746389,
Pasir Tunggakan,-7.236111,108.723889,
Pasir Tungku,-6.858333,106.221389,
Pasir Tungkub,-6.867778,107.314167,
Pasir Turen,-7.103333,107.318056,
Pasir Turus,-6.235000,106.258056,
Pasir Ucing,-7.680278,108.288611,
Pasir Ujungsusi,-6.492500,106.363611,
Pasir Ukuakah,-7.785278,108.488611,
Pasir Ula,-7.556111,108.684167,
Pasir Ulak,-7.045000,108.720833,
Pasir Uncal,-7.698333,108.180556,
Pasir Uncal,-7.521667,108.004722,
Pasir Uncal,-7.426111,107.991111,
Pasir Undar,-6.985000,107.948889,
Pasir Wadana,-7.362778,106.683889,
Pasir Walahar,-7.056944,108.470556,
Pasir Walakung,-6.658889,108.002500,
Pasir Walanda,-7.085278,107.215278,
Pasir Walanda,-7.253889,107.232778,
Pasir Walanda,-7.308056,106.950278,
Pasir Walanda,-7.369444,107.080833,
Pasir Walang,-6.492222,106.271389,
Pasir Walang,-7.402222,107.578889,
Pasir Walang,-7.354722,107.368333,
Pasir Walang,-6.835833,106.226111,
Pasir Walen,-6.493333,106.266944,
Pasir Walet,-6.881900,108.173600,
Pasir Wangi,-6.988889,108.450556,
Pasir Wangi,-7.421667,108.331667,
Pasir Wangkal,-7.655278,108.265000,
Pasir Wangun,-6.491111,106.318333,
Pasir Wangun,-6.946944,107.095278,
Pasir Wangun,-6.979722,107.363056,
Pasir Wangun,-6.933333,108.017778,
Pasir Wangun,-6.738056,107.855000,
Pasir Wangun,-6.942500,107.254167,
Pasir Wangun,-7.477778,107.540278,
Pasir Wangun,-7.402222,107.332778,
Pasir Wangun,-7.583611,108.149167,
Pasir Wangun,-7.691667,108.201389,
Pasir Wangun,-6.731667,106.070000,
Pasir Waringin,-7.406944,108.085833,
Pasir Waru,-7.669167,108.141667,
Pasir Waru,-7.557500,108.176389,
Pasir Waru,-6.870833,106.385000,
Pasir Waru,-7.396389,108.112500,
Pasir Waru,-7.338333,107.896944,
Pasir Wayang,-6.950556,106.655833,
Pasir Wira,-7.631667,108.369722,
Pasir Wuni,-6.426389,106.374722,
Pasir Wuni,-7.026667,108.269167,
Pate,4.794720,95.495000,
Patimun,-3.044400,132.522800,
Patondokan,-2.433056,120.403056,
Payung,4.006111,107.972222,
Pegunongan Apo Duat,3.533680,115.612260,
Pegunungan Abuki,-3.557222,121.957778,
Pegunungan Aekoro,-8.780000,121.640278,
Pegunungan Ambang,0.765833,124.403611,
Pegunungan Ambawang,-0.366667,109.283333,
Pegunungan Anggowala,-4.250000,121.750000,
Pegunungan Auponhia,-1.900556,125.542222,
Pegunungan Awarome,-3.833333,134.833333,
Pegunungan Bakungan,-8.200000,114.500000,
Pegunungan Balantak,-0.723889,123.140833,
Pegunungan Balingara,-1.224722,121.890833,
Pegunungan Balinggara,-1.076389,122.245833,
Pegunungan Baluran,-7.833333,114.366667,
Pegunungan Bamburu,-3.457222,130.638333,
Pegunungan Bangkilubajak,-0.688333,122.829722,
Pegunungan Barru,-4.417778,119.611111,
Pegunungan Bawui,1.650000,114.883333,
Pegunungan Bayang,1.000000,109.916670,
Pegunungan Bendahara,3.916500,97.883200,
Pegunungan Bendahara,3.769167,97.841389,
Pegunungan Bika,-4.050000,114.705833,
Pegunungan Binjai,-0.626400,102.399700,
Pegunungan Bira,-4.050000,114.666670,
Pegunungan Bisma,-7.239167,109.888889,
Pegunungan Bobbel,0.712778,124.454444,
Pegunungan Bone,0.564167,123.628056,
Pegunungan Bonemakata,-5.463611,122.033333,
Pegunungan Bonggo,-2.745833,139.760833,
Pegunungan Border,-3.720630,141.042900,
Pegunungan Boroboro,-4.133333,122.333333,
Pegunungan Bougenville,-2.645000,140.848056,
Pegunungan Bukmadah,-1.148056,131.923889,
Pegunungan Bulawa,0.525000,123.720833,
Pegunungan Buludawa,0.636111,123.936944,
Pegunungan Buluh,1.008056,101.283056,
Pegunungan Buluhapa,1.120556,101.256944,
Pegunungan Bungoro,-4.803333,119.548889,
Pegunungan Buya,-1.900833,125.597778,
Pegunungan Buyts,-4.524444,139.667500,
Pegunungan Cecilia,-2.947222,128.626667,
Pegunungan Cempedak,0.788889,100.700000,
Pegunungan Ciu,2.383330,128.416670,
Pegunungan Cycloop,-2.533330,140.600000,
Pegunungan Dapi,0.733333,122.000000,
Pegunungan Dapi,0.618056,121.952222,
Pegunungan Debat,-3.883333,136.050000,
Pegunungan Dieng,-7.200000,109.916667,2565
Pegunungan Dieng,-7.200000,109.920000,2565
Pegunungan Digul,-5.083333,140.500000,
Pegunungan Dinggrang,-2.693056,140.207500,
Pegunungan Duabelas,-1.956667,102.725278,
Pegunungan Egon,-8.684167,122.436389,
Pegunungan Embacang,0.107222,101.172222,
Pegunungan Embean,1.240000,124.982778,
Pegunungan Emilius Kalff,-4.366667,137.700000,
Pegunungan Endelang,-0.925000,102.617900,
Pegunungan Explorateurs,-4.341389,138.122222,
Pegunungan Fakfak,-2.832800,132.333200,
Pegunungan Fennema I,-2.061700,120.574700,
Pegunungan Fennema II,-1.967900,120.523700,
Pegunungan Frederik Hendrik,-4.083333,137.700000,
Pegunungan Gajahmungkur,-7.946389,112.305000,
Pegunungan Gauttier,-2.557778,138.676667,
Pegunungan Geleide,-4.566667,140.900000,
Pegunungan Gelung,-3.885700,102.845100,
Pegunungan Gembala,-3.775700,103.112800,
Pegunungan Gentinggajah,1.593611,100.423889,
Pegunungan Gesikan,-6.915556,111.792222,
Pegunungan Gumai,-3.900000,103.283333,
Pegunungan Haaientanden,-4.566667,139.866667,
Pegunungan Hambu,-1.621389,120.481667,
Pegunungan Hanekam,-4.215500,137.078500,
Pegunungan Hawailoro,-8.989444,124.929167,
Pegunungan Hek,-1.026944,122.209722,
Pegunungan Hens,-3.788611,137.315556,
Pegunungan Hialu,-3.386111,122.185278,
Pegunungan Houtman,-4.766944,140.038056,
Pegunungan Hulusalai,-3.000000,102.083333,
Pegunungan Humusu,-9.249444,124.540000,
Pegunungan Ijen,-8.083333,114.250000,
Pegunungan Inaran,1.750000,117.533333,
Pegunungan Irier,-2.100000,138.833333,
Pegunungan Iyang,-7.966670,113.633330,
Pegunungan Jamopa,-4.180833,136.234167,
Pegunungan Jan Pieterszoon Coen,-4.416667,139.916667,
Pegunungan Jar,-2.633333,140.833333,
Pegunungan Jele,-8.733333,122.250000,
Pegunungan Junhuhn,-4.462500,139.721389,
Pegunungan Kabila,0.583333,123.583333,
Pegunungan Kabila,0.744444,123.250833,
Pegunungan Kaliasin,-5.407778,121.986111,
Pegunungan Kaniungan,1.100000,118.733333,
Pegunungan Karamoor,-2.621111,139.259444,
Pegunungan Kau,1.616670,127.816670,
Pegunungan Kauna,-3.916667,134.633333,
Pegunungan Kayugadis,-0.872600,102.575400,
Pegunungan Kelampaian,0.987778,100.738333,
Pegunungan Kelir,-7.318611,110.385278,
Pegunungan Kendal,-7.180278,109.774167,
Pegunungan Kendeng,-7.980556,114.216944,
Pegunungan Keyts,-4.538611,139.376111,
Pegunungan Kimangbuleng,-8.612222,122.120278,
Pegunungan Kodok,0.086389,100.862500,
Pegunungan Kohari,-2.832000,141.054530,
Pegunungan Koroue,-2.285278,120.497778,
Pegunungan Kromong,-6.744444,108.379167,
Pegunungan Kuburpanjang,-0.896200,102.079300,
Pegunungan Kukusan,-3.266667,115.966667,
Pegunungan Kusan,-3.433333,115.383333,
Pegunungan La Chapelle,-4.583333,138.833333,
Pegunungan Lagantiding,-3.957600,102.636200,
Pegunungan Lalaitu,-7.660278,126.527500,
Pegunungan Lamansiere,-3.750000,134.050000,
Pegunungan Lampeapi,-4.135278,123.050000,
Pegunungan Laonti,-4.077778,122.785833,
Pegunungan Lasolo,-3.764167,122.293333,
Pegunungan Latimojong,-3.444200,120.073900,3478
Pegunungan Latimojong,-3.445556,120.073889,
Pegunungan Legare,-3.340000,135.701389,
Pegunungan Lemaire,-4.283333,137.433333,
Pegunungan Len,0.566667,115.600000,
Pegunungan Likupang,1.624722,125.004444,
Pegunungan Lina,-1.432500,133.810000,
Pegunungan Littiwai,-7.700000,126.600000,
Pegunungan Loba,0.666667,122.466667,
Pegunungan Loku,-1.830833,125.992778,
Pegunungan Lumute,-3.006640,128.931080,
Pegunungan Maan,-4.658889,140.047778,
Pegunungan Magadora,-4.175278,137.220278,
Pegunungan Makjudah,-0.432400,102.371600,
Pegunungan Malango,0.800000,121.291111,
Pegunungan Malapulu,-5.335000,121.946389,
Pegunungan Mandala,-4.746389,140.335833,
Pegunungan Mangkalihat,0.884167,118.639167,
Pegunungan Mangkol,-2.233333,106.083333,
Pegunungan Manjam,-3.600000,115.100000,
Pegunungan Mantar,-8.633333,116.833333,
Pegunungan Manusela,-3.239722,129.660000,
Pegunungan Maras,-1.883333,105.850000,
Pegunungan Masikeri,-2.208056,134.108889,
Pegunungan Masu,-10.133333,120.250000,
Pegunungan Mata Mata,1.183333,127.700000,
Pegunungan Mata Mata,0.871667,124.560278,
Pegunungan Matarombeo,-3.070000,121.681111,
Pegunungan Maurits,-4.092778,137.643889,
Pegunungan Mawi,-1.544167,133.967778,
Pegunungan Maya,-1.066667,109.516667,
Pegunungan Mekongga,-3.690833,121.297778,
Pegunungan Memendes,-0.948611,133.635556,
Pegunungan Merangi,-0.921944,133.590278,
Pegunungan Meratus,-2.750000,115.666667,1892
Pegunungan Meukurah,5.201940,95.563610,
Pegunungan Minimitara,-3.538333,136.299444,
Pegunungan Muller,0.666667,113.833333,
Pegunungan Ncale,-7.839722,110.616944,
Pegunungan Ndoso,-8.500000,120.300000,
Pegunungan Nevel,-4.444444,138.591111,
Pegunungan Nevel,-4.743889,140.924167,
Pegunungan Nimboran,-2.750000,140.333333,
Pegunungan Nyapa,1.750000,117.416667,
Pegunungan Ogoamas,0.531667,120.272500,
Pegunungan Orangbunyian,1.543056,100.391667,
Pegunungan Orion,-4.800000,140.533333,
Pegunungan Paa,-1.583333,121.333333,
Pegunungan Pading,-2.617222,106.548889,
Pegunungan Paleleh,0.938333,121.772222,
Pegunungan Palogena,-4.543056,123.063056,
Pegunungan Pangkalaeng,-5.208611,119.786111,
Pegunungan Panjang,-3.085700,102.083500,
Pegunungan Panjang,-0.816944,102.630000,
Pegunungan Panjang,-0.150700,101.198600,
Pegunungan Pantai,-1.398611,101.803889,
Pegunungan Parunglupu,-3.073400,102.186400,
Pegunungan Pase,4.830000,97.040560,
Pegunungan Pateene,-5.229100,119.885600,
Pegunungan Pebuar,-3.323200,102.368400,
Pegunungan Peleru,-1.750000,121.166667,
Pegunungan Pemali,-4.093333,122.850833,
Pegunungan Pembangu,-1.682500,120.370000,
Pegunungan Perantanaan,0.681389,123.344167,
Pegunungan Pompangeo,-1.656600,120.966400,
Pegunungan Pondolyo,0.854722,121.380000,
Pegunungan Ponggoponggonda,-3.300278,121.800833,
Pegunungan Pontubukan,-0.969167,122.328056,
Pegunungan Pool,-4.842778,140.005833,
Pegunungan Posyanggo,0.884167,124.335278,
Pegunungan Prins Willem V,-4.181111,138.121944,
Pegunungan Pukatan,-0.864600,102.671200,
Pegunungan Pusatgayo,4.215200,97.135900,
Pegunungan Putemata,-2.132500,121.418889,
Pegunungan Q,-3.750000,140.666667,
Pegunungan Quarles,-2.916667,119.500000,
Pegunungan Rajegwesi,-8.090556,111.780278,
Pegunungan Ranai,3.966667,108.350000,
Pegunungan Rand,-4.500000,140.033333,
Pegunungan Rerende,-2.272222,121.081667,
Pegunungan Resam,-3.986389,103.050833,
Pegunungan Rika,-8.455278,113.683889,
Pegunungan Rimbakampung,-1.486111,101.900278,
Pegunungan Romphius,-4.383333,138.866667,
Pegunungan Rouffaer,-2.708611,137.003056,
Pegunungan Rukum,1.733330,127.600000,
Pegunungan Ruteng,-8.633333,120.500000,
Pegunungan Sabatai,2.300000,128.450000,
Pegunungan Sahu,1.216667,127.433333,
Pegunungan Salak,-0.352700,101.754300,
Pegunungan Samar,0.072500,100.854444,
Pegunungan Schwaner,-0.666670,112.666670,
Pegunungan Sebatung,-3.300000,116.200000,
Pegunungan Sekata,3.309167,117.222222,
Pegunungan Selatan di Pulau Jawa,-7.529444,108.598889,
Pegunungan Semeru,-8.083333,112.916667,
Pegunungan Seminai,-0.793333,102.524167,
Pegunungan Sewu,-8.043889,110.776111,
Pegunungan Sidewi,-0.678200,102.521800,
Pegunungan Siduarsi,-2.253333,139.065000,
Pegunungan Sinandaka,0.416667,123.750000,
Pegunungan Sinonsayang,0.942222,124.425556,
Pegunungan Speelman,-4.583333,140.200000,
Pegunungan Spoor,-4.273889,140.851389,
Pegunungan Sudirman,-2.637778,136.985278,
Pegunungan T,0.583333,123.500000,
Pegunungan T,-1.500000,112.166667,
Pegunungan Tabuhtabuh,-0.476300,101.374700,
Pegunungan Tadah,-0.475400,102.458900,
Pegunungan Takolekaju,-2.000000,121.000000,
Pegunungan Tambrauw,-0.500000,132.450000,
Pegunungan Tambuke,-2.500000,120.500000,
Pegunungan Tambusisi,-1.633333,121.383333,
Pegunungan Tamosi,-3.850556,121.892778,
Pegunungan Tampakura,-3.178611,122.404722,
Pegunungan Tanggeasinua,-3.400000,121.700000,
Pegunungan Tangkelemboke,-3.098611,121.390556,
Pegunungan Tangkelemboke,-3.329722,121.609167,
Pegunungan Tantiri,-2.333333,133.971389,
Pegunungan Tarakin,-8.665278,117.290000,
Pegunungan Tasman,-4.638611,139.799722,
Pegunungan Telagaindah,-0.629700,102.344500,
Pegunungan Tengger,-7.916667,112.916667,
Pegunungan Tigapuluh,-1.083333,102.500000,
Pegunungan Tille,-2.106389,120.389444,
Pegunungan Tilongkabila,0.540000,123.213333,
Pegunungan Tilontuade,0.417222,123.329722,
Pegunungan Tindihhantu,0.963611,118.667222,
Pegunungan Tineba,-1.666670,120.416670,
Pegunungan Tinggi,-0.905000,102.618611,
Pegunungan Tobaru,1.616667,127.716667,
Pegunungan Todo,-8.750000,120.300000,
Pegunungan Tokala,-1.642778,121.693611,
Pegunungan Tokalabo,1.300278,124.977222,
Pegunungan Tokunau,-2.526667,121.541667,
Pegunungan Tonkiki,-0.790556,132.665000,
Pegunungan Tulakade,-9.012500,124.900000,
Pegunungan Tunak,-8.931389,116.386944,
Pegunungan U,0.916667,122.000000,
Pegunungan Umbran,-1.195000,133.842500,
Pegunungan Uraidimi,-3.550000,136.150000,
Pegunungan Urakarik,-8.096111,111.713056,
Pegunungan Utilemba,0.816667,122.200000,
Pegunungan Utilemba,0.593056,122.168333,
Pegunungan V,0.750000,120.750000,
Pegunungan Valentiyn,-4.366670,139.700000,
Pegunungan Van Der Willigen,-4.442500,139.773611,
Pegunungan Van Heutsz,3.300000,98.200000,
Pegunungan Van Rees,-2.561667,138.147500,
Pegunungan Verbeek,-2.583330,121.416670,
Pegunungan W,0.500000,121.083333,
Pegunungan Waelila,-3.333333,130.483333,
Pegunungan Wahlua,-3.650556,126.831111,
Pegunungan Wakalambe,-5.315278,122.749167,
Pegunungan Wanarpalu,-1.804167,120.766667,
Pegunungan Wasupute,-2.085000,121.277778,
Pegunungan Watungkutungku,-4.861389,122.915000,
Pegunungan Wawonato,-8.712222,121.559444,
Pegunungan Wawoombu,-2.916667,121.583333,
Pegunungan Waworete,-4.106667,123.185000,
Pegunungan Wawosungu,-4.105833,122.641944,
Pegunungan Wayabula,2.200000,128.366667,
Pegunungan Weber,-4.349167,138.608333,
Pegunungan Weyland,-3.858611,135.838889,
Pegunungan Wilis,-7.833333,111.750000,
Pegunungan Willem,-4.083333,137.500000,
Pegunungan Wonco,-5.325833,122.716667,
Pegunungan Wondiwoi,-2.726944,134.581111,
Pegunungan Wowoni,-4.135000,123.033889,
Pegunungan Wulaende,-5.433889,121.984722,
Pegunungan Wulu,-5.428056,122.026389,
Pegunungan Wulurmahatu,0.991667,124.650278,
Pegunungan X,-1.166667,120.333333,
Pegunungan Yakari,-2.450000,140.283333,
Pegunungan Yamopoa,-4.135556,136.071667,
Pegunungan Z,-1.583333,121.000000,
Pegunungan Zaag,-1.935000,130.175278,
Pegunungan Zaag,-4.532222,139.947500,
Pekajang,-1.202500,109.934200,
Pemangkat,1.166667,108.983333,
